employee_id,nom,prenom,genre,date_naissance,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,manager_id,temps_partiel,taux_activite
2770,Richard,Thomas,F,1987-11-05,thomas.richard@datascope.fr,Finance,Toulouse,CDI,2022-04-09,2.7,2808.0,,Non,80
1671,Bernard,Pierre,F,1992-10-19,pierre.bernard@datascope.fr,RH,Lyon,CDI,2024-06-28,0.5,2530.0,1948,Non,100
1486,Bernard,Romain,M,1996-11-10,romain.bernard@datascope.fr,Logistique,Paris,CDI,2016-03-26,8.8,2705.0,2461,Non,100
1108,Petit,Paul,F,1967-12-09,paul.petit@datascope.fr,Opérations,Lille,Stage,2018-10-17,6.2,900,,Non,80
1688,Roux,Louis,F,1966-07-02,louis.roux@datascope.fr,Logistique,Toulouse,CDI,2017-07-14,7.5,3367.0,2515,Non,100
2807,Moreau,Théo,F,1973-12-20,théo.moreau@datascope.fr,Direction,Toulouse,CDI,2017-12-29,7.0,3376.0,,Non,100
2670,Richard,Paul,F,1968-06-28,paul.richard@datascope.fr,Opérations,Bordeaux,CDI,2023-08-15,1.4,2499.0,2245,Non,100
2751,Lefebvre,Thomas,F,1978-04-23,thomas.lefebvre@datascope.fr,Direction,Paris,CDI,2022-06-13,2.6,2839.0,1195,Non,50
1704,Durand,Théo,F,1969-12-27,théo.durand@datascope.fr,Informatique,Grenoble,Interim,2024-01-05,1.0,1808.0,3118,Non,100
1373,Bernard,Sophie,M,1996-11-27,sophie.bernard@datascope.fr,R&D,Nantes,CDI,2023-06-14,1.5,3359.0,2067,Non,50
2992,Garcia,Thomas,M,2010-12-24,thomas.garcia@datascope.fr,Marketing,Nice,CDD,2017-02-06,7.9,0,3284,Non,100
3234,Robert,Paul,M,1997-05-28,paul.robert@datascope.fr,Opérations,Lyon,CDI,2016-03-13,8.8,2049.0,1127,Non,50
2002,Dubois,Thomas,M,1983-05-28,thomas.dubois@datascope.fr,Marketing,Marseille,CDI,2020-03-04,4.8,3682.0,1747,Non,50
2515,Leroy,Emma,NB,2013-05-21,emma.leroydatascope.fr,Operations,Nantes,CDD,2021-07-13,-1.8,0,2967,Non,80
2622,Martin,Chloé,NB,1982-05-18,chloé.martin@datascope.fr,Juridique,Bordeaux,Stage,2024-07-26,0.4,900,,Oui,100
1324,Durand,Hugo,M,1986-08-26,hugo.durand@datascope.fr,Informatique,Grenoble,Alternance,2023-10-29,1.2,960.0,1519,Oui,100
3278,Bertrand,Pierre,M,1970-09-04,pierre.bertrand@datascope.fr,R&D,Paris,CDI,2024-08-23,0.4,3216.0,1195,Non,100
2771,Michel,Alice,F,1977-02-23,alice.michel@datascope.fr,Logistique,Nantes,Alternance,2023-07-30,1.4,1247.0,3334,Non,50
1833,Thomas,Hugo,M,1985-10-31,hugo.thomas@datascope.fr,R&D,Strasbourg,CDI,2019-12-13,5.1,3408.0,2461,Non,100
1902,Bernard,Antoine,M,1991-11-03,antoine.bernard@datascope.fr,RH,Grenoble,CDI,2021-01-08,4.0,3189.0,2421,Non,100
3052,Durand,Sarah,M,1970-11-19,sarah.durand@datascope.fr,Direction,Nice,CDI,2021-06-16,3.5,2297.0,1845,Non,100
2302,Martin,Théo,M,1983-05-21,théo.martin@datascope.fr,Commercial,Lyon,CDI,2015-03-27,9.8,2506.0,,Non,100
3080,Dubois,Nicolas,F,1975-02-15,nicolas.dubois@datascope.fr,Finance,Nice,Alternance,2024-05-26,0.6,1447.0,1092,Oui,80
1693,Bertrand,Chloé,M,1983-11-29,chloé.bertrand@datascope.fr,Informatique,Nice,CDI,2020-08-08,4.4,1618.0,1413,Non,100
2741,Michel,Thomas,NB,1985-02-14,thomas.michel@datascope.fr,Marketing,Paris,CDI,2021-11-26,3.1,1244.0,2245,Non,100
1115,Richard,Sarah,F,1986-07-12,sarah.richard@datascope.fr,Direction,Toulouse,CDI,2015-03-26,9.8,4113.0,3284,Non,80
1456,Thomas,Chloé,F,1976-01-21,chloé.thomas@datascope.fr,RH,Bordeaux,Alternance,2018-04-10,6.7,1004.0,1948,Non,100
2657,Laurent,Chloé,F,1967-03-29,chloé.laurent@datascope.fr,Direction,Toulouse,CDI,2017-10-26,7.2,2820.0,1179,Non,100
1960,Thomas,Sarah,M,1972-02-08,sarah.thomas@datascope.fr,Informatique,Nice,CDI,2022-05-30,2.6,2716.0,3378,Non,100
2399,Vincent,Pierre,M,2000-11-16,pierre.vincent@datascope.fr,Informatique,Paris,CDI,2018-04-22,6.7,3001.0,,Non,100
2843,Laurent,Louis,M,1968-12-24,louis.laurent@datascope.fr,Finance,Toulouse,CDD,2018-09-19,6.3,2790.0,1196,Non,100
2412,Leroy,Emma,M,1990-12-03,emma.leroy@datascope.fr,Informatique,Grenoble,CDI,2021-09-05,3.3,3288.0,,Oui,100
1844,Bertrand,Chloé,F,1977-09-26,chloé.bertrand@datascope.fr,Informatique,Bordeaux,CDI,2015-02-23,9.9,2030.0,2645,Non,50
1287,Bernard,Inès,F,1966-10-08,inès.bernard@datascope.fr,Logistique,Marseille,CDI,2024-11-26,0.1,2495.0,3118,Non,100
2011,David,Sophie,M,1998-01-13,sophie.david@datascope.fr,Finance,Marseille,Alternance,2018-09-02,6.3,1055.0,,Non,100
3247,Richard,Emma,M,1987-03-19,emma.richard@datascope.fr,Logistique,Lyon,Alternance,2019-01-28,5.9,1112.0,1100,Non,50
2510,Roux,Louis,F,1968-06-22,louis.roux@datascope.fr,Marketing,Strasbourg,CDI,2024-03-06,0.8,2961.0,2067,Non,80
3065,Bertrand,Lucas,M,1984-12-28,lucas.bertrand@datascope.fr,RH,Paris,CDD,2015-12-04,9.1,2517.0,1100,Non,50
3250,Laurent,Alice,NB,1996-12-21,alice.laurent@datascope.fr,Logistique,Grenoble,CDD,2022-12-15,2.0,2007.0,2835,Non,100
3163,Garcia,Théo,F,1978-05-05,théo.garcia@datascope.fr,RH,Nantes,Stage,2017-05-11,7.6,900,3016,Oui,100
2512,Simon,Emma,F,1984-12-18,emma.simon@datascope.fr,Informatique,Paris,CDI,2015-02-08,9.9,,2245,Non,80
1415,Michel,Sophie,F,1995-02-12,sophie.michel@datascope.fr,R&D,Lille,Stage,2015-11-03,9.2,900,1247,Non,100
3013,Bernard,Camille,M,1969-12-12,camille.bernard@datascope.fr,Informatique,Marseille,CDI,2020-01-20,4.9,2358.0,1790,Non,80
2958,Bertrand,Alice,M,1970-05-18,alice.bertrand@datascope.fr,RH,Toulouse,CDI,2024-09-23,0.3,2400.0,1880,Non,100
2482,Leroy,Alice,F,1995-09-18,alice.leroy@datascope.fr,Direction,Strasbourg,CDI,2023-06-11,1.6,2928.0,,Non,100
1122,Bertrand,Emma,F,1990-04-08,emma.bertrand@datascope.fr,Informatique,Strasbourg,CDD,2024-12-28,0.0,2185.0,,Non,100
2769,Thomas,Camille,M,1968-09-28,camille.thomas@datascope.fr,RH,Nice,CDI,2020-05-03,4.7,3305.0,2645,Oui,100
2447,Richard,Marie,F,1981-11-25,marie.richard@datascope.fr,Opérations,Strasbourg,CDI,2021-06-23,3.5,2856.0,2067,Oui,100
2298,Michel,Alice,F,1997-01-30,alice.michel@datascope.fr,Marketing,Nantes,Stage,2022-05-14,2.6,900,1519,Non,100
1410,Lefebvre,Alice,F,1981-11-16,alice.lefebvre@datascope.fr,R&D,Grenoble,CDI,2019-02-03,5.9,2613.0,2619,Non,50
1583,Durand,Lucas,F,1993-02-13,lucas.durand@datascope.fr,Logistique,Nantes,CDI,2021-11-17,3.1,3182.0,1801,Non,50
1584,Simon,Théo,F,1985-07-28,théo.simon@datascope.fr,Logistique,Bordeaux,CDI,2019-09-10,5.3,3644.0,2645,Non,100
3262,Garcia,Emma,M,1982-10-25,emma.garcia@datascope.fr,Marketing,Toulouse,CDI,2021-02-09,3.9,3237.0,,Non,100
1278,Petit,Paul,F,1993-02-28,paul.petit@datascope.fr,RH,Grenoble,CDI,2016-09-15,8.3,2964.0,1307,Non,50
2130,Roux,Nicolas,F,2000-05-03,nicolas.roux@datascope.fr,Informatique,Lille,CDD,2018-10-03,6.2,1869.0,1335,Non,50
1052,Petit,Camille,M,1969-10-15,camille.petit@datascope.fr,Finance,Strasbourg,CDI,2023-05-01,1.7,2382.0,1747,Non,50
3088,Michel,Inès,F,1976-06-23,inès.michel@datascope.fr,Direction,Nantes,CDI,2024-09-11,0.3,1957.0,1100,Non,50
2614,Robert,Sarah,M,1998-06-13,sarah.robert@datascope.fr,Direction,Bordeaux,Interim,2024-03-19,0.8,2481.0,,Non,100
2734,Garcia,Lucas,F,1992-06-03,lucas.garcia@datascope.fr,Direction,Lyon,CDI,2021-07-01,3.5,2793.0,2245,Non,100
1597,Moreau,Paul,F,1996-02-17,paul.moreau@datascope.fr,Opérations,Lille,CDI,2022-05-13,2.6,1813.0,,Non,50
1841,Lefebvre,Inès,F,1987-02-11,inès.lefebvre@datascope.fr,Finance,Paris,CDD,2020-09-14,4.3,2960.0,1247,Oui,50
1618,Lefebvre,Nicolas,F,1980-12-18,nicolas.lefebvre@datascope.fr,R&D,Toulouse,Stage,2022-03-27,2.8,900,,Non,50
2581,Petit,Théo,F,1966-04-23,théo.petit@datascope.fr,Direction,Nantes,CDD,2024-05-01,0.7,1902.0,1092,Oui,80
2280,Lefebvre,Emma,M,1986-09-01,emma.lefebvre@datascope.fr,Juridique,Strasbourg,CDI,2021-12-26,3.0,2751.0,2630,Non,100
1201,Garcia,Hugo,M,2013-09-14,hugo.garciadatascope.fr,IT,Nantes,CDI,2022-04-02,2.7,0,,Non,100
1018,Fournier,Hugo,M,1991-06-01,hugo.fournier@datascope.fr,R&D,Strasbourg,Stage,2022-05-25,2.6,900,,Non,100
1849,Robert,Julie,M,1990-10-16,julie.robert@datascope.fr,Logistique,Nice,CDI,2020-07-23,4.4,3757.0,2619,Non,50
3014,Simon,Léa,M,1993-08-16,léa.simon@datascope.fr,Direction,Grenoble,CDD,2024-02-11,0.9,2027.0,1413,Oui,100
1571,Roux,Sophie,F,1983-04-17,sophie.roux@datascope.fr,R&D,Nantes,CDD,2016-06-05,8.6,2492.0,1880,Non,100
1977,Leroy,Lucas,M,1989-09-02,lucas.leroy@datascope.fr,R&D,Grenoble,Alternance,2016-01-07,9.0,1303.0,3016,Non,80
2544,Petit,Emma,F,1971-07-07,emma.petit@datascope.fr,RH,Bordeaux,Alternance,2019-05-10,5.6,1382.0,1818,Non,100
1344,Bertrand,Théo,M,1987-04-08,théo.bertrand@datascope.fr,Logistique,Lille,Alternance,2023-07-13,1.5,1134.0,1641,Non,100
2861,Leroy,Alice,M,1994-03-08,alice.leroy@datascope.fr,Juridique,Nice,CDI,2018-04-22,6.7,1878.0,1747,Non,100
1750,Roux,Marie,F,1994-10-25,marie.roux@datascope.fr,Commercial,Nantes,CDI,2017-03-15,7.8,3018.0,1201,Non,100
2541,Durand,Chloé,M,1976-07-09,chloé.durand@datascope.fr,RH,Toulouse,CDI,2018-06-08,6.6,2807.0,2461,Non,100
1394,David,Lucas,F,1971-11-24,lucas.david@datascope.fr,Finance,Lyon,CDI,2019-08-10,5.4,3205.0,,Non,100
1384,Bernard,Hugo,F,1971-03-03,hugo.bernard@datascope.fr,Direction,Toulouse,CDI,2022-05-21,2.6,1785.0,2461,Oui,100
1114,Moreau,Marie,NB,1990-09-27,marie.moreau@datascope.fr,Opérations,Bordeaux,CDI,2021-03-29,3.8,2966.0,1519,Oui,50
2798,Richard,Lucas,M,1972-11-08,lucas.richard@datascope.fr,R&D,Bordeaux,Alternance,2020-09-06,4.3,1478.0,,Oui,100
3175,Vincent,Léa,M,1993-10-23,léa.vincent@datascope.fr,R&D,Lille,Alternance,2018-05-15,6.6,947.0,,Non,100
3137,Bernard,Alice,F,1993-03-19,alice.bernard@datascope.fr,Informatique,Toulouse,CDI,2022-02-11,2.9,3011.0,1880,Oui,100
3312,Garcia,Antoine,M,1976-06-24,antoine.garcia@datascope.fr,RH,Toulouse,CDD,2022-03-24,2.8,2439.0,2967,Non,100
1900,Garcia,Nicolas,M,1979-10-02,nicolas.garcia@datascope.fr,Opérations,Bordeaux,CDI,2024-10-26,0.2,2522.0,1247,Non,100
1758,Garcia,Nicolas,M,1999-08-16,nicolas.garcia@datascope.fr,R&D,Lyon,CDI,2016-07-21,8.4,3302.0,3118,Oui,100
1899,Simon,Inès,M,1981-10-03,inès.simon@datascope.fr,RH,Lille,CDI,2017-05-08,7.6,4245.0,1747,Oui,80
1586,Bertrand,Nicolas,F,1979-12-20,nicolas.bertrand@datascope.fr,Juridique,Lille,CDI,2024-10-05,0.2,3024.0,1948,Oui,100
1069,Moreau,Chloé,F,1995-01-16,chloé.moreau@datascope.fr,Direction,Bordeaux,CDI,2022-05-23,2.6,3164.0,1561,Non,50
3230,Leroy,Inès,F,1998-01-15,inès.leroy@datascope.fr,Finance,Nice,CDI,2023-05-06,1.7,1581.0,2630,Non,50
2398,Dubois,Sophie,F,2013-05-03,sophie.dubois@datascope.fr,Marketing,Marseille,Alternance,2021-11-21,3.1,,2525,Non,100
2906,Petit,Thomas,M,1986-01-27,thomas.petit@datascope.fr,Commercial,Bordeaux,CDI,2015-08-06,9.4,3411.0,1801,Non,80
3092,Bernard,Alice,M,1987-01-28,alice.bernard@datascope.fr,Commercial,Marseille,CDI,2023-02-17,1.9,2240.0,2645,Non,100
2816,Fournier,Marie,F,1970-02-23,marie.fournier@datascope.fr,Commercial,Marseille,CDI,2022-07-20,2.5,2651.0,3334,Non,80
1696,Robert,Sarah,F,1978-03-13,sarah.robert@datascope.fr,R&D,Nice,CDI,2023-11-09,1.1,3114.0,1413,Non,100
3053,Richard,Théo,F,1981-06-12,théo.richard@datascope.fr,Finance,Nice,CDI,2015-07-12,9.5,3564.0,3028,Oui,80
1795,Petit,Chloé,F,1973-08-20,chloé.petit@datascope.fr,Commercial,Marseille,CDI,2015-08-02,9.4,2708.0,,Non,50
1360,Laurent,Thomas,M,1972-05-22,thomas.laurent@datascope.fr,Juridique,Bordeaux,Interim,2017-10-08,7.2,1947.0,3284,Non,80
2532,Roux,Alice,M,1995-02-10,alice.roux@datascope.fr,Opérations,Marseille,CDD,2022-04-20,2.7,2831.0,2607,Non,100
1659,Vincent,Lucas,M,2000-08-07,lucas.vincent@datascope.fr,Direction,Paris,CDI,2022-03-17,2.8,3541.0,,Non,100
2886,Lefebvre,Inès,M,1992-03-14,inès.lefebvre@datascope.fr,Juridique,Nice,CDD,2018-08-03,6.4,3072.0,3028,Non,50
2020,Fournier,Marie,F,1968-03-20,marie.fournier@datascope.fr,R&D,Toulouse,CDI,2024-04-30,0.7,2510.0,,Non,100
2509,Roux,Sophie,M,1998-04-13,sophie.roux@datascope.fr,Juridique,Strasbourg,CDD,2017-12-14,7.0,2089.0,,Oui,100
1549,Leroy,Julie,M,1984-02-26,julie.leroy@datascope.fr,Opérations,Marseille,Stage,2022-10-06,2.2,900,3028,Non,80
3232,Garcia,Alice,F,1983-12-13,alice.garcia@datascope.fr,Direction,Nantes,CDI,2016-04-07,8.7,3584.0,1194,Non,100
2449,Michel,Antoine,M,1982-11-26,antoine.michel@datascope.fr,Marketing,Nice,CDI,2018-07-27,6.4,3248.0,,Non,50
1397,Durand,Marie,M,1994-06-06,marie.durand@datascope.fr,Direction,Paris,CDI,2024-06-14,0.5,2594.0,1201,Non,100
2413,David,Chloé,F,1981-09-10,chloé.david@datascope.fr,Marketing,Nice,CDI,2020-03-29,4.8,3989.0,2245,Non,50
1463,Garcia,Nicolas,M,1984-05-12,nicolas.garcia@datascope.fr,Informatique,Nice,CDI,2024-11-18,0.1,3498.0,1875,Oui,100
3045,Laurent,Inès,F,1971-11-15,inès.laurent@datascope.fr,R&D,Lille,CDI,2022-12-20,2.0,2020.0,2122,Non,50
2668,Lefebvre,Sophie,M,1970-02-15,sophie.lefebvre@datascope.fr,Juridique,Lyon,CDI,2020-01-03,5.0,3289.0,1201,Non,100
3224,Michel,Camille,M,1966-08-30,camille.michel@datascope.fr,Opérations,Lyon,CDI,2019-01-09,6.0,1460.0,3378,Non,50
1643,Roux,Chloé,NB,1991-07-14,chloé.roux@datascope.fr,Logistique,Lille,CDI,2024-02-02,0.9,2939.0,2122,Non,100
1037,Fournier,Romain,F,1986-03-22,romain.fournier@datascope.fr,Direction,Lille,CDD,2015-06-03,9.6,2686.0,,Non,100
2926,Garcia,Inès,M,1976-10-28,inès.garcia@datascope.fr,Direction,Lille,Alternance,2021-03-04,3.8,900,2607,Non,100
1845,Dubois,Camille,NB,2010-03-06,camille.duboisdatascope.fr,Management,Paris,CDD,2017-09-12,7.3,0,2067,Non,100
2472,Petit,Antoine,M,1998-01-26,antoine.petit@datascope.fr,R&D,Nantes,CDD,2021-10-06,3.2,2650.0,1948,Oui,80
1531,Durand,Théo,M,1972-08-09,théo.durand@datascope.fr,Informatique,Toulouse,CDD,2023-11-22,1.1,3481.0,,Non,50
3167,Laurent,Lucas,M,1997-04-21,lucas.laurent@datascope.fr,Opérations,Marseille,CDI,2016-03-31,8.8,3260.0,,Non,50
2227,Lefebvre,Lucas,M,1993-09-03,lucas.lefebvre@datascope.fr,Juridique,Nice,CDI,2015-02-19,9.9,2657.0,1845,Non,80
2584,Dubois,Alice,F,1972-12-15,alice.dubois@datascope.fr,R&D,Nantes,CDI,2021-12-22,3.0,2299.0,1845,Oui,100
3048,Roux,Nicolas,F,1974-11-10,nicolas.roux@datascope.fr,Direction,Lille,CDI,2016-11-20,8.1,3529.0,1569,Non,100
2590,Martin,Romain,M,1990-04-19,romain.martin@datascope.fr,Informatique,Nice,CDD,2021-04-12,3.7,2595.0,1335,Non,80
2236,Bernard,Romain,F,1971-12-25,romain.bernard@datascope.fr,RH,Nice,Stage,2023-07-13,1.5,900,1307,Non,100
2108,Laurent,Sophie,F,1999-05-31,sophie.laurent@datascope.fr,Direction,Grenoble,CDI,2015-03-23,9.8,2259.0,1875,Oui,100
2229,Durand,Camille,F,1986-01-10,camille.durand@datascope.fr,R&D,Nantes,CDD,2018-10-09,6.2,1422.0,1179,Non,100
1825,Simon,Thomas,M,1968-10-02,thomas.simon@datascope.fr,Commercial,Nantes,CDI,2019-04-23,5.7,2731.0,3142,Oui,100
2382,Simon,Julie,F,1977-04-01,julie.simon@datascope.fr,Logistique,Bordeaux,Interim,2017-10-04,7.2,2739.0,2645,Non,100
2105,Petit,Léa,F,1992-11-23,léa.petit@datascope.fr,Direction,Toulouse,CDI,2015-07-31,9.4,2731.0,2245,Non,100
1738,Fournier,Romain,F,1976-02-18,romain.fournier@datascope.fr,Informatique,Strasbourg,CDI,2021-03-16,3.8,,1401,Non,100
3268,Leroy,Louis,F,1970-05-10,louis.leroy@datascope.fr,R&D,Paris,CDD,2023-10-22,1.2,2845.0,1335,Non,100
1547,Bertrand,Inès,F,1992-07-10,inès.bertrand@datascope.fr,Opérations,Nantes,CDI,2018-02-04,6.9,1322.0,2645,Non,50
1125,Leroy,Léa,M,1982-01-28,léa.leroy@datascope.fr,Commercial,Lille,CDD,2017-03-28,7.8,2884.0,1179,Oui,80
2649,Dubois,Thomas,F,1971-03-13,thomas.dubois@datascope.fr,Direction,Nantes,Stage,2020-08-09,4.4,900,1875,Oui,100
1658,Vincent,Antoine,F,1975-08-11,antoine.vincent@datascope.fr,Logistique,Nice,CDI,2016-11-13,8.1,2497.0,1957,Non,100
2233,Moreau,Nicolas,F,1976-02-29,nicolas.moreau@datascope.fr,Commercial,Marseille,CDD,2017-07-15,7.5,2511.0,,Non,50
3190,Leroy,Alice,F,1970-09-01,alice.leroy@datascope.fr,Direction,Nice,CDI,2020-08-27,4.3,3476.0,,Non,100
3007,Robert,Louis,F,1988-06-19,louis.robert@datascope.fr,RH,Strasbourg,CDI,2020-02-21,4.9,2154.0,3118,Non,100
1304,Fournier,Julie,M,1986-10-18,julie.fournier@datascope.fr,R&D,Toulouse,CDI,2020-01-20,4.9,3673.0,1880,Non,50
1995,Lefebvre,Alice,F,1977-06-09,alice.lefebvre@datascope.fr,Informatique,Toulouse,CDD,2021-07-31,3.4,2636.0,2607,Non,100
2963,Roux,Thomas,M,1985-01-26,thomas.roux@datascope.fr,Opérations,Paris,CDI,2024-11-06,0.2,1809.0,3004,Non,100
1096,Bertrand,Julie,F,1994-10-18,julie.bertrand@datascope.fr,Marketing,Nice,CDD,2024-12-02,0.1,2072.0,1196,Oui,80
2817,Vincent,Pierre,F,1983-07-25,pierre.vincent@datascope.fr,RH,Bordeaux,CDI,2024-03-30,0.8,3031.0,2067,Non,100
1395,Moreau,Romain,F,1965-05-10,romain.moreau@datascope.fr,Marketing,Nice,CDI,2021-06-03,3.6,2141.0,,Non,100
2049,Moreau,Camille,M,1999-06-09,camille.moreau@datascope.fr,Marketing,Toulouse,Alternance,2017-03-28,7.8,1100.0,,Non,100
2646,Fournier,Marie,F,1969-09-28,marie.fournier@datascope.fr,Opérations,Nice,CDD,2016-06-16,8.5,2511.0,1335,Non,100
2717,Dubois,Marie,M,2014-08-24,marie.dubois@datascope.fr,Informatique,Paris,CDI,2019-03-17,5.8,,1948,Non,100
1783,David,Marie,F,1971-02-15,marie.david@datascope.fr,Commercial,Grenoble,CDI,2018-09-01,6.3,2845.0,,Non,100
2329,Simon,Inès,F,1972-10-04,inès.simon@datascope.fr,Logistique,Lille,CDD,2018-12-14,6.0,3031.0,1196,Non,100
3203,Richard,Antoine,M,1975-07-18,antoine.richard@datascope.fr,Logistique,Lyon,CDI,2021-01-02,4.0,2566.0,1948,Non,100
3008,Michel,Julie,M,1987-02-21,julie.michel@datascope.fr,Commercial,Toulouse,CDI,2017-06-08,7.6,2772.0,1413,Non,80
2709,Petit,Camille,M,2011-07-25,camille.petit@datascope.fr,R&D,Lyon,CDD,2023-10-20,1.2,,2421,Non,50
2557,Simon,Marie,M,2000-06-29,marie.simon@datascope.fr,Finance,Grenoble,CDI,2019-09-18,5.3,1892.0,1195,Non,100
1504,Martin,Louis,M,1999-01-06,louis.martin@datascope.fr,Informatique,Grenoble,CDI,2024-07-05,0.5,3177.0,1201,Non,100
1539,Robert,Sophie,F,1999-04-17,sophie.robert@datascope.fr,Juridique,Paris,CDI,2020-03-22,4.8,3650.0,1401,Oui,100
2461,Bernard,Louis,F,2011-01-02,louis.bernarddatascope.fr,Logistics,Marseille,CDD,2022-04-25,-1.5,0,1875,Non,80
3248,Garcia,Camille,F,1965-12-24,camille.garcia@datascope.fr,R&D,Marseille,CDI,2015-09-22,9.3,,,Non,100
2083,Fournier,Léa,M,1980-11-07,léa.fournier@datascope.fr,Logistique,Bordeaux,Interim,2021-01-22,3.9,2799.0,3118,Non,80
1263,Martin,Sarah,M,1980-02-02,sarah.martin@datascope.fr,Juridique,Strasbourg,CDI,2019-09-03,5.3,2844.0,1136,Non,100
2756,Roux,Théo,NB,1994-02-14,théo.roux@datascope.fr,Direction,Strasbourg,Alternance,2018-07-23,6.4,1568.0,1196,Non,100
1503,David,Lucas,M,1979-04-13,lucas.david@datascope.fr,Logistique,Paris,CDD,2023-03-31,1.8,1394.0,,Non,80
3010,Martin,Camille,M,1991-01-10,camille.martin@datascope.fr,Informatique,Strasbourg,CDD,2022-04-29,2.7,1856.0,1801,Non,50
1065,Leroy,Romain,M,1974-02-06,romain.leroy@datascope.fr,Informatique,Lyon,CDI,2015-01-15,10.0,3745.0,1413,Non,100
3243,Roux,Sarah,M,1967-07-05,sarah.roux@datascope.fr,Logistique,Paris,CDI,2021-02-04,3.9,2460.0,,Non,100
2483,Simon,Sarah,F,1992-05-26,sarah.simon@datascope.fr,Direction,Nice,CDD,2019-06-24,5.5,2733.0,3028,Non,50
1458,Dubois,Léa,M,1990-12-21,léa.dubois@datascope.fr,Juridique,Toulouse,CDI,2019-01-15,6.0,4209.0,1845,Non,80
2629,Moreau,Sophie,M,1991-03-31,sophie.moreau@datascope.fr,R&D,Lyon,CDI,2024-08-25,0.4,2177.0,2597,Non,50
2402,Bernard,Camille,F,1967-02-14,camille.bernard@datascope.fr,Opérations,Nantes,Alternance,2015-01-03,10.0,900,1569,Oui,100
2209,Petit,Camille,F,1975-07-05,camille.petit@datascope.fr,Logistique,Marseille,CDI,2023-04-09,1.7,3223.0,2967,Oui,100
1911,Martin,Inès,F,1991-07-20,inès.martin@datascope.fr,Informatique,Paris,CDI,2024-09-13,0.3,3286.0,,Non,100
1702,Roux,Théo,F,1982-02-10,théo.roux@datascope.fr,RH,Bordeaux,CDI,2019-06-07,5.6,2877.0,,Oui,50
3384,Lefebvre,Chloé,F,1990-12-03,chloé.lefebvre@datascope.fr,Direction,Marseille,Alternance,2019-10-24,5.2,1253.0,1247,Non,100
1532,Garcia,Nicolas,M,1995-04-07,nicolas.garcia@datascope.fr,Marketing,Strasbourg,CDD,2019-01-30,5.9,2622.0,,Non,100
1978,Martin,Chloé,F,1970-10-07,chloé.martin@datascope.fr,Informatique,Nice,Interim,2018-04-03,6.7,3204.0,2967,Non,100
1859,Richard,Pierre,M,1973-07-03,pierre.richard@datascope.fr,Finance,Grenoble,CDD,2015-07-13,9.5,1351.0,1801,Non,80
3332,Dubois,Lucas,F,1970-06-25,lucas.dubois@datascope.fr,Logistique,Paris,CDI,2019-06-05,5.6,2629.0,2835,Non,80
2424,Simon,Julie,M,1985-04-16,julie.simon@datascope.fr,Direction,Lille,Stage,2019-12-24,5.0,900,,Non,100
3032,Dubois,Marie,M,1967-06-13,marie.dubois@datascope.fr,Opérations,Nice,CDI,2022-09-27,2.3,2414.0,,Non,100
2053,Bernard,Pierre,F,1965-06-30,pierre.bernard@datascope.fr,Logistique,Strasbourg,CDI,2021-07-05,3.5,3216.0,1127,Non,80
2417,Martin,Antoine,F,1977-05-16,antoine.martin@datascope.fr,Logistique,Grenoble,CDI,2016-03-04,8.8,1938.0,1196,Non,100
1411,Robert,Hugo,F,1970-05-20,hugo.robert@datascope.fr,Logistique,Toulouse,Stage,2019-12-26,5.0,900,1005,Non,100
1944,Fournier,Pierre,F,1971-08-13,pierre.fournier@datascope.fr,R&D,Nantes,Stage,2020-04-07,4.7,900,3004,Non,50
2338,Bertrand,Léa,F,1976-02-21,léa.bertrand@datascope.fr,Direction,Toulouse,Interim,2018-05-16,6.6,2422.0,2067,Non,50
1072,Vincent,Pierre,F,1981-07-30,pierre.vincent@datascope.fr,Commercial,Lille,CDI,2017-04-12,7.7,1804.0,2630,Non,80
3038,Garcia,Romain,F,1989-03-11,romain.garcia@datascope.fr,Direction,Toulouse,CDI,2023-08-17,1.4,3243.0,3118,Non,100
1039,Fournier,Marie,NB,1982-01-15,marie.fournier@datascope.fr,Logistique,Bordeaux,Stage,2022-08-26,2.3,900,1875,Non,100
2094,Leroy,Camille,M,1988-12-14,camille.leroy@datascope.fr,Opérations,Paris,CDI,2021-01-14,4.0,2018.0,1196,Non,100
2787,Robert,Lucas,F,1977-12-24,lucas.robert@datascope.fr,Juridique,Nice,CDI,2016-01-12,9.0,1346.0,2122,Non,100
2609,Laurent,Sarah,F,1984-07-06,sarah.laurent@datascope.fr,R&D,Strasbourg,CDI,2023-03-13,1.8,1730.0,1092,Oui,100
2509,Roux,Sophie,M,1998-04-13,sophie.roux@datascope.fr,Juridique,Strasbourg,CDD,2017-12-14,7.0,2089.0,,Oui,100
2070,Lefebvre,Sarah,M,1987-04-27,sarah.lefebvre@datascope.fr,Opérations,Lyon,CDI,2018-07-22,6.4,3613.0,,Non,100
2914,Laurent,Louis,M,1971-02-11,louis.laurent@datascope.fr,Logistique,Lyon,CDD,2019-09-16,5.3,3684.0,2967,Non,50
3381,Fournier,Louis,NB,1995-08-12,louis.fournier@datascope.fr,Logistique,Lille,Stage,2024-09-13,0.3,900,3284,Non,100
3209,Roux,Lucas,F,1986-02-05,lucas.roux@datascope.fr,Marketing,Nice,CDI,2019-07-17,5.5,2545.0,2619,Non,50
