employee_id,genre,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,temps_partiel,taux_activite,age,tranche_age
1671,F,pierre.bernard@datascope.fr,RH,Lyon,CDI,2024-06-28,0.5,2530.0,Non,100,32,25-34 ans
1486,M,romain.bernard@datascope.fr,Logistique,Paris,CDI,2016-03-26,8.8,2705.0,Non,100,28,25-34 ans
1108,F,paul.petit@datascope.fr,Opérations,Lille,Stage,2018-10-17,6.2,900.0,Oui,80,57,55 ans et plus
1688,F,louis.roux@datascope.fr,Logistique,Toulouse,CDI,2017-07-14,7.5,3367.0,Non,100,58,55 ans et plus
2807,F,théo.moreau@datascope.fr,Direction,Toulouse,CDI,2017-12-29,7.0,3376.0,Non,100,51,45-54 ans
2670,F,paul.richard@datascope.fr,Opérations,Bordeaux,CDI,2023-08-15,1.4,2499.0,Non,100,56,55 ans et plus
2751,F,thomas.lefebvre@datascope.fr,Direction,Paris,CDI,2022-06-13,2.6,2839.0,Oui,50,46,45-54 ans
1704,F,théo.durand@datascope.fr,Informatique,Grenoble,Interim,2024-01-05,1.0,1808.0,Non,100,55,55 ans et plus
1373,M,sophie.bernard@datascope.fr,R&D,Nantes,CDI,2023-06-14,1.5,3359.0,Oui,50,28,25-34 ans
2992,M,thomas.garcia@datascope.fr,Marketing,Nice,CDD,2017-02-06,7.9,0.0,Non,100,14,Moins de 25 ans
3234,M,paul.robert@datascope.fr,Opérations,Lyon,CDI,2016-03-13,8.8,2049.0,Oui,50,27,25-34 ans
2002,M,thomas.dubois@datascope.fr,Marketing,Marseille,CDI,2020-03-04,4.8,3682.0,Oui,50,41,35-44 ans
2515,NB,emma.leroydatascope.fr,Operations,Nantes,CDD,2021-07-13,-1.8,0.0,Oui,80,11,Moins de 25 ans
2622,NB,chloé.martin@datascope.fr,Juridique,Bordeaux,Stage,2024-07-26,0.4,900.0,Non,100,42,35-44 ans
3278,M,pierre.bertrand@datascope.fr,R&D,Paris,CDI,2024-08-23,0.4,3216.0,Non,100,54,45-54 ans
2771,F,alice.michel@datascope.fr,Logistique,Nantes,Alternance,2023-07-30,1.4,1247.0,Oui,50,47,45-54 ans
1833,M,hugo.thomas@datascope.fr,R&D,Strasbourg,CDI,2019-12-13,5.1,3408.0,Non,100,39,35-44 ans
1902,M,antoine.bernard@datascope.fr,RH,Grenoble,CDI,2021-01-08,4.0,3189.0,Non,100,33,25-34 ans
3052,M,sarah.durand@datascope.fr,Direction,Nice,CDI,2021-06-16,3.5,2297.0,Non,100,54,45-54 ans
2302,M,théo.martin@datascope.fr,Commercial,Lyon,CDI,2015-03-27,9.8,2506.0,Non,100,41,35-44 ans
3080,F,nicolas.dubois@datascope.fr,Finance,Nice,Alternance,2024-05-26,0.6,1447.0,Oui,80,49,45-54 ans
1693,M,chloé.bertrand@datascope.fr,Informatique,Nice,CDI,2020-08-08,4.4,1618.0,Non,100,41,35-44 ans
2741,NB,thomas.michel@datascope.fr,Marketing,Paris,CDI,2021-11-26,3.1,1244.0,Non,100,39,35-44 ans
1115,F,sarah.richard@datascope.fr,Direction,Toulouse,CDI,2015-03-26,9.8,4113.0,Oui,80,38,35-44 ans
1456,F,chloé.thomas@datascope.fr,RH,Bordeaux,Alternance,2018-04-10,6.7,1004.0,Non,100,48,45-54 ans
2657,F,chloé.laurent@datascope.fr,Direction,Toulouse,CDI,2017-10-26,7.2,2820.0,Non,100,57,55 ans et plus
1960,M,sarah.thomas@datascope.fr,Informatique,Nice,CDI,2022-05-30,2.6,2716.0,Non,100,52,45-54 ans
2399,M,pierre.vincent@datascope.fr,Informatique,Paris,CDI,2018-04-22,6.7,3001.0,Non,100,24,Moins de 25 ans
2843,M,louis.laurent@datascope.fr,Finance,Toulouse,CDD,2018-09-19,6.3,2790.0,Non,100,56,55 ans et plus
2412,M,emma.leroy@datascope.fr,Informatique,Grenoble,CDI,2021-09-05,3.3,3288.0,Non,100,34,25-34 ans
1844,F,chloé.bertrand@datascope.fr,Informatique,Bordeaux,CDI,2015-02-23,9.9,2030.0,Oui,50,47,45-54 ans
1287,F,inès.bernard@datascope.fr,Logistique,Marseille,CDI,2024-11-26,0.1,2495.0,Non,100,58,55 ans et plus
2011,M,sophie.david@datascope.fr,Finance,Marseille,Alternance,2018-09-02,6.3,1055.0,Non,100,26,25-34 ans
3247,M,emma.richard@datascope.fr,Logistique,Lyon,Alternance,2019-01-28,5.9,1112.0,Oui,50,37,35-44 ans
3250,NB,alice.laurent@datascope.fr,Logistique,Grenoble,CDD,2022-12-15,2.0,2007.0,Non,100,28,25-34 ans
3163,F,théo.garcia@datascope.fr,RH,Nantes,Stage,2017-05-11,7.6,900.0,Non,100,46,45-54 ans
2512,F,emma.simon@datascope.fr,Informatique,Paris,CDI,2015-02-08,9.9,2739.0,Oui,80,40,35-44 ans
1415,F,sophie.michel@datascope.fr,R&D,Lille,Stage,2015-11-03,9.2,900.0,Non,100,29,25-34 ans
3013,M,camille.bernard@datascope.fr,Informatique,Marseille,CDI,2020-01-20,4.9,2358.0,Oui,80,55,55 ans et plus
2958,M,alice.bertrand@datascope.fr,RH,Toulouse,CDI,2024-09-23,0.3,2400.0,Non,100,54,45-54 ans
2482,F,alice.leroy@datascope.fr,Direction,Strasbourg,CDI,2023-06-11,1.6,2928.0,Non,100,29,25-34 ans
1122,F,emma.bertrand@datascope.fr,Informatique,Strasbourg,CDD,2024-12-28,0.0,2185.0,Non,100,34,25-34 ans
2447,F,marie.richard@datascope.fr,Opérations,Strasbourg,CDI,2021-06-23,3.5,2856.0,Non,100,43,35-44 ans
2298,F,alice.michel@datascope.fr,Marketing,Nantes,Stage,2022-05-14,2.6,900.0,Non,100,27,25-34 ans
1410,F,alice.lefebvre@datascope.fr,R&D,Grenoble,CDI,2019-02-03,5.9,2613.0,Oui,50,43,35-44 ans
1583,F,lucas.durand@datascope.fr,Logistique,Nantes,CDI,2021-11-17,3.1,3182.0,Oui,50,31,25-34 ans
1584,F,théo.simon@datascope.fr,Logistique,Bordeaux,CDI,2019-09-10,5.3,3644.0,Non,100,39,35-44 ans
3262,M,emma.garcia@datascope.fr,Marketing,Toulouse,CDI,2021-02-09,3.9,3237.0,Non,100,42,35-44 ans
1278,F,paul.petit@datascope.fr,RH,Grenoble,CDI,2016-09-15,8.3,2964.0,Oui,50,31,25-34 ans
2130,F,nicolas.roux@datascope.fr,Informatique,Lille,CDD,2018-10-03,6.2,1869.0,Oui,50,24,Moins de 25 ans
3088,F,inès.michel@datascope.fr,Direction,Nantes,CDI,2024-09-11,0.3,1957.0,Oui,50,48,45-54 ans
2614,M,sarah.robert@datascope.fr,Direction,Bordeaux,Interim,2024-03-19,0.8,2481.0,Non,100,26,25-34 ans
2734,F,lucas.garcia@datascope.fr,Direction,Lyon,CDI,2021-07-01,3.5,2793.0,Non,100,32,25-34 ans
1597,F,paul.moreau@datascope.fr,Opérations,Lille,CDI,2022-05-13,2.6,1813.0,Oui,50,28,25-34 ans
1841,F,inès.lefebvre@datascope.fr,Finance,Paris,CDD,2020-09-14,4.3,2960.0,Oui,50,37,35-44 ans
1618,F,nicolas.lefebvre@datascope.fr,R&D,Toulouse,Stage,2022-03-27,2.8,900.0,Oui,50,44,35-44 ans
2581,F,théo.petit@datascope.fr,Direction,Nantes,CDD,2024-05-01,0.7,1902.0,Oui,80,58,55 ans et plus
2280,M,emma.lefebvre@datascope.fr,Juridique,Strasbourg,CDI,2021-12-26,3.0,2751.0,Non,100,38,35-44 ans
1201,M,hugo.garciadatascope.fr,IT,Nantes,CDI,2022-04-02,2.7,0.0,Non,100,11,Moins de 25 ans
1018,M,hugo.fournier@datascope.fr,R&D,Strasbourg,Stage,2022-05-25,2.6,900.0,Non,100,33,25-34 ans
1849,M,julie.robert@datascope.fr,Logistique,Nice,CDI,2020-07-23,4.4,3757.0,Oui,50,34,25-34 ans
3014,M,léa.simon@datascope.fr,Direction,Grenoble,CDD,2024-02-11,0.9,2027.0,Non,100,31,25-34 ans
1571,F,sophie.roux@datascope.fr,R&D,Nantes,CDD,2016-06-05,8.6,2492.0,Non,100,41,35-44 ans
1977,M,lucas.leroy@datascope.fr,R&D,Grenoble,Alternance,2016-01-07,9.0,1303.0,Oui,80,35,35-44 ans
2544,F,emma.petit@datascope.fr,RH,Bordeaux,Alternance,2019-05-10,5.6,1382.0,Non,100,53,45-54 ans
1344,M,théo.bertrand@datascope.fr,Logistique,Lille,Alternance,2023-07-13,1.5,1134.0,Non,100,37,35-44 ans
2861,M,alice.leroy@datascope.fr,Juridique,Nice,CDI,2018-04-22,6.7,1878.0,Non,100,30,25-34 ans
1750,F,marie.roux@datascope.fr,Commercial,Nantes,CDI,2017-03-15,7.8,3018.0,Non,100,30,25-34 ans
2541,M,chloé.durand@datascope.fr,RH,Toulouse,CDI,2018-06-08,6.6,2807.0,Non,100,48,45-54 ans
1394,F,lucas.david@datascope.fr,Finance,Lyon,CDI,2019-08-10,5.4,3205.0,Non,100,53,45-54 ans
1384,F,hugo.bernard@datascope.fr,Direction,Toulouse,CDI,2022-05-21,2.6,1785.0,Non,100,53,45-54 ans
1114,NB,marie.moreau@datascope.fr,Opérations,Bordeaux,CDI,2021-03-29,3.8,2966.0,Oui,50,34,25-34 ans
2798,M,lucas.richard@datascope.fr,R&D,Bordeaux,Alternance,2020-09-06,4.3,1478.0,Non,100,52,45-54 ans
3175,M,léa.vincent@datascope.fr,R&D,Lille,Alternance,2018-05-15,6.6,947.0,Non,100,31,25-34 ans
3137,F,alice.bernard@datascope.fr,Informatique,Toulouse,CDI,2022-02-11,2.9,3011.0,Non,100,31,25-34 ans
3312,M,antoine.garcia@datascope.fr,RH,Toulouse,CDD,2022-03-24,2.8,2439.0,Non,100,48,45-54 ans
1900,M,nicolas.garcia@datascope.fr,Opérations,Bordeaux,CDI,2024-10-26,0.2,2522.0,Non,100,45,45-54 ans
1758,M,nicolas.garcia@datascope.fr,R&D,Lyon,CDI,2016-07-21,8.4,3302.0,Non,100,25,25-34 ans
1899,M,inès.simon@datascope.fr,RH,Lille,CDI,2017-05-08,7.6,4245.0,Oui,80,43,35-44 ans
1586,F,nicolas.bertrand@datascope.fr,Juridique,Lille,CDI,2024-10-05,0.2,3024.0,Non,100,45,45-54 ans
1069,F,chloé.moreau@datascope.fr,Direction,Bordeaux,CDI,2022-05-23,2.6,3164.0,Oui,50,29,25-34 ans
3230,F,inès.leroy@datascope.fr,Finance,Nice,CDI,2023-05-06,1.7,1581.0,Oui,50,26,25-34 ans
2398,F,sophie.dubois@datascope.fr,Marketing,Marseille,Alternance,2021-11-21,3.1,1257.0,Non,100,11,Moins de 25 ans
2906,M,thomas.petit@datascope.fr,Commercial,Bordeaux,CDI,2015-08-06,9.4,3411.0,Oui,80,38,35-44 ans
3092,M,alice.bernard@datascope.fr,Commercial,Marseille,CDI,2023-02-17,1.9,2240.0,Non,100,37,35-44 ans
2816,F,marie.fournier@datascope.fr,Commercial,Marseille,CDI,2022-07-20,2.5,2651.0,Oui,80,54,45-54 ans
1696,F,sarah.robert@datascope.fr,R&D,Nice,CDI,2023-11-09,1.1,3114.0,Non,100,46,45-54 ans
3053,F,théo.richard@datascope.fr,Finance,Nice,CDI,2015-07-12,9.5,3564.0,Oui,80,43,35-44 ans
1795,F,chloé.petit@datascope.fr,Commercial,Marseille,CDI,2015-08-02,9.4,2708.0,Oui,50,51,45-54 ans
1360,M,thomas.laurent@datascope.fr,Juridique,Bordeaux,Interim,2017-10-08,7.2,1947.0,Oui,80,52,45-54 ans
2532,M,alice.roux@datascope.fr,Opérations,Marseille,CDD,2022-04-20,2.7,2831.0,Non,100,29,25-34 ans
1659,M,lucas.vincent@datascope.fr,Direction,Paris,CDI,2022-03-17,2.8,3541.0,Non,100,24,Moins de 25 ans
2886,M,inès.lefebvre@datascope.fr,Juridique,Nice,CDD,2018-08-03,6.4,3072.0,Oui,50,32,25-34 ans
2020,F,marie.fournier@datascope.fr,R&D,Toulouse,CDI,2024-04-30,0.7,2510.0,Non,100,56,55 ans et plus
2509,M,sophie.roux@datascope.fr,Juridique,Strasbourg,CDD,2017-12-14,7.0,2089.0,Non,100,26,25-34 ans
1549,M,julie.leroy@datascope.fr,Opérations,Marseille,Stage,2022-10-06,2.2,900.0,Oui,80,40,35-44 ans
3232,F,alice.garcia@datascope.fr,Direction,Nantes,CDI,2016-04-07,8.7,3584.0,Non,100,41,35-44 ans
2449,M,antoine.michel@datascope.fr,Marketing,Nice,CDI,2018-07-27,6.4,3248.0,Oui,50,42,35-44 ans
1397,M,marie.durand@datascope.fr,Direction,Paris,CDI,2024-06-14,0.5,2594.0,Non,100,30,25-34 ans
2413,F,chloé.david@datascope.fr,Marketing,Nice,CDI,2020-03-29,4.8,3989.0,Oui,50,43,35-44 ans
1463,M,nicolas.garcia@datascope.fr,Informatique,Nice,CDI,2024-11-18,0.1,3498.0,Non,100,40,35-44 ans
3045,F,inès.laurent@datascope.fr,R&D,Lille,CDI,2022-12-20,2.0,2020.0,Oui,50,53,45-54 ans
2668,M,sophie.lefebvre@datascope.fr,Juridique,Lyon,CDI,2020-01-03,5.0,3289.0,Non,100,54,45-54 ans
3224,M,camille.michel@datascope.fr,Opérations,Lyon,CDI,2019-01-09,6.0,1460.0,Oui,50,58,55 ans et plus
1643,NB,chloé.roux@datascope.fr,Logistique,Lille,CDI,2024-02-02,0.9,2939.0,Non,100,33,25-34 ans
1037,F,romain.fournier@datascope.fr,Direction,Lille,CDD,2015-06-03,9.6,2686.0,Non,100,38,35-44 ans
2926,M,inès.garcia@datascope.fr,Direction,Lille,Alternance,2021-03-04,3.8,900.0,Non,100,48,45-54 ans
1845,NB,camille.duboisdatascope.fr,Management,Paris,CDD,2017-09-12,7.3,0.0,Non,100,14,Moins de 25 ans
2472,M,antoine.petit@datascope.fr,R&D,Nantes,CDD,2021-10-06,3.2,2650.0,Oui,80,26,25-34 ans
1531,M,théo.durand@datascope.fr,Informatique,Toulouse,CDD,2023-11-22,1.1,3481.0,Oui,50,52,45-54 ans
3167,M,lucas.laurent@datascope.fr,Opérations,Marseille,CDI,2016-03-31,8.8,3260.0,Oui,50,27,25-34 ans
2227,M,lucas.lefebvre@datascope.fr,Juridique,Nice,CDI,2015-02-19,9.9,2657.0,Oui,80,31,25-34 ans
2584,F,alice.dubois@datascope.fr,R&D,Nantes,CDI,2021-12-22,3.0,2299.0,Non,100,52,45-54 ans
3048,F,nicolas.roux@datascope.fr,Direction,Lille,CDI,2016-11-20,8.1,3529.0,Non,100,50,45-54 ans
2590,M,romain.martin@datascope.fr,Informatique,Nice,CDD,2021-04-12,3.7,2595.0,Oui,80,34,25-34 ans
2236,F,romain.bernard@datascope.fr,RH,Nice,Stage,2023-07-13,1.5,900.0,Non,100,53,45-54 ans
2108,F,sophie.laurent@datascope.fr,Direction,Grenoble,CDI,2015-03-23,9.8,2259.0,Non,100,25,25-34 ans
2229,F,camille.durand@datascope.fr,R&D,Nantes,CDD,2018-10-09,6.2,1422.0,Non,100,38,35-44 ans
1825,M,thomas.simon@datascope.fr,Commercial,Nantes,CDI,2019-04-23,5.7,2731.0,Non,100,56,55 ans et plus
2382,F,julie.simon@datascope.fr,Logistique,Bordeaux,Interim,2017-10-04,7.2,2739.0,Non,100,47,45-54 ans
2105,F,léa.petit@datascope.fr,Direction,Toulouse,CDI,2015-07-31,9.4,2731.0,Non,100,32,25-34 ans
1738,F,romain.fournier@datascope.fr,Informatique,Strasbourg,CDI,2021-03-16,3.8,2314.0,Non,100,48,45-54 ans
3268,F,louis.leroy@datascope.fr,R&D,Paris,CDD,2023-10-22,1.2,2845.0,Non,100,54,45-54 ans
1547,F,inès.bertrand@datascope.fr,Opérations,Nantes,CDI,2018-02-04,6.9,1322.0,Oui,50,32,25-34 ans
1125,M,léa.leroy@datascope.fr,Commercial,Lille,CDD,2017-03-28,7.8,2884.0,Oui,80,42,35-44 ans
1658,F,antoine.vincent@datascope.fr,Logistique,Nice,CDI,2016-11-13,8.1,2497.0,Non,100,49,45-54 ans
2233,F,nicolas.moreau@datascope.fr,Commercial,Marseille,CDD,2017-07-15,7.5,2511.0,Oui,50,48,45-54 ans
3190,F,alice.leroy@datascope.fr,Direction,Nice,CDI,2020-08-27,4.3,3476.0,Non,100,54,45-54 ans
3007,F,louis.robert@datascope.fr,RH,Strasbourg,CDI,2020-02-21,4.9,2154.0,Non,100,36,35-44 ans
1304,M,julie.fournier@datascope.fr,R&D,Toulouse,CDI,2020-01-20,4.9,3673.0,Oui,50,38,35-44 ans
1995,F,alice.lefebvre@datascope.fr,Informatique,Toulouse,CDD,2021-07-31,3.4,2636.0,Non,100,47,45-54 ans
2963,M,thomas.roux@datascope.fr,Opérations,Paris,CDI,2024-11-06,0.2,1809.0,Non,100,39,35-44 ans
1096,F,julie.bertrand@datascope.fr,Marketing,Nice,CDD,2024-12-02,0.1,2072.0,Oui,80,30,25-34 ans
2817,F,pierre.vincent@datascope.fr,RH,Bordeaux,CDI,2024-03-30,0.8,3031.0,Non,100,41,35-44 ans
1395,F,romain.moreau@datascope.fr,Marketing,Nice,CDI,2021-06-03,3.6,2141.0,Non,100,59,55 ans et plus
2049,M,camille.moreau@datascope.fr,Marketing,Toulouse,Alternance,2017-03-28,7.8,1100.0,Non,100,25,25-34 ans
2646,F,marie.fournier@datascope.fr,Opérations,Nice,CDD,2016-06-16,8.5,2511.0,Non,100,55,55 ans et plus
2717,M,marie.dubois@datascope.fr,Informatique,Paris,CDI,2019-03-17,5.8,2862.5,Non,100,10,Moins de 25 ans
1783,F,marie.david@datascope.fr,Commercial,Grenoble,CDI,2018-09-01,6.3,2845.0,Non,100,53,45-54 ans
3203,M,antoine.richard@datascope.fr,Logistique,Lyon,CDI,2021-01-02,4.0,2566.0,Non,100,49,45-54 ans
3008,M,julie.michel@datascope.fr,Commercial,Toulouse,CDI,2017-06-08,7.6,2772.0,Oui,80,37,35-44 ans
2709,M,camille.petit@datascope.fr,R&D,Lyon,CDD,2023-10-20,1.2,2360.0,Oui,50,13,Moins de 25 ans
2557,M,marie.simon@datascope.fr,Finance,Grenoble,CDI,2019-09-18,5.3,1892.0,Non,100,24,Moins de 25 ans
1504,M,louis.martin@datascope.fr,Informatique,Grenoble,CDI,2024-07-05,0.5,3177.0,Non,100,25,25-34 ans
1539,F,sophie.robert@datascope.fr,Juridique,Paris,CDI,2020-03-22,4.8,3650.0,Non,100,25,25-34 ans
2461,F,louis.bernarddatascope.fr,Logistics,Marseille,CDD,2022-04-25,-1.5,0.0,Oui,80,13,Moins de 25 ans
3248,F,camille.garcia@datascope.fr,R&D,Marseille,CDI,2015-09-22,9.3,2734.5,Non,100,59,55 ans et plus
2083,M,léa.fournier@datascope.fr,Logistique,Bordeaux,Interim,2021-01-22,3.9,2799.0,Oui,80,44,35-44 ans
1263,M,sarah.martin@datascope.fr,Juridique,Strasbourg,CDI,2019-09-03,5.3,2844.0,Non,100,44,35-44 ans
1503,M,lucas.david@datascope.fr,Logistique,Paris,CDD,2023-03-31,1.8,1394.0,Oui,80,45,45-54 ans
3010,M,camille.martin@datascope.fr,Informatique,Strasbourg,CDD,2022-04-29,2.7,1856.0,Oui,50,33,25-34 ans
1065,M,romain.leroy@datascope.fr,Informatique,Lyon,CDI,2015-01-15,10.0,3745.0,Non,100,50,45-54 ans
3243,M,sarah.roux@datascope.fr,Logistique,Paris,CDI,2021-02-04,3.9,2460.0,Non,100,57,55 ans et plus
2483,F,sarah.simon@datascope.fr,Direction,Nice,CDD,2019-06-24,5.5,2733.0,Oui,50,32,25-34 ans
1458,M,léa.dubois@datascope.fr,Juridique,Toulouse,CDI,2019-01-15,6.0,4209.0,Oui,80,34,25-34 ans
2629,M,sophie.moreau@datascope.fr,R&D,Lyon,CDI,2024-08-25,0.4,2177.0,Oui,50,33,25-34 ans
2402,F,camille.bernard@datascope.fr,Opérations,Nantes,Alternance,2015-01-03,10.0,900.0,Non,100,57,55 ans et plus
2209,F,camille.petit@datascope.fr,Logistique,Marseille,CDI,2023-04-09,1.7,3223.0,Non,100,49,45-54 ans
1911,F,inès.martin@datascope.fr,Informatique,Paris,CDI,2024-09-13,0.3,3286.0,Non,100,33,25-34 ans
3384,F,chloé.lefebvre@datascope.fr,Direction,Marseille,Alternance,2019-10-24,5.2,1253.0,Non,100,34,25-34 ans
1532,M,nicolas.garcia@datascope.fr,Marketing,Strasbourg,CDD,2019-01-30,5.9,2622.0,Non,100,29,25-34 ans
1978,F,chloé.martin@datascope.fr,Informatique,Nice,Interim,2018-04-03,6.7,3204.0,Non,100,54,45-54 ans
1859,M,pierre.richard@datascope.fr,Finance,Grenoble,CDD,2015-07-13,9.5,1351.0,Oui,80,51,45-54 ans
3332,F,lucas.dubois@datascope.fr,Logistique,Paris,CDI,2019-06-05,5.6,2629.0,Oui,80,54,45-54 ans
2424,M,julie.simon@datascope.fr,Direction,Lille,Stage,2019-12-24,5.0,900.0,Non,100,39,35-44 ans
3032,M,marie.dubois@datascope.fr,Opérations,Nice,CDI,2022-09-27,2.3,2414.0,Non,100,57,55 ans et plus
2053,F,pierre.bernard@datascope.fr,Logistique,Strasbourg,CDI,2021-07-05,3.5,3216.0,Oui,80,59,55 ans et plus
2417,F,antoine.martin@datascope.fr,Logistique,Grenoble,CDI,2016-03-04,8.8,1938.0,Non,100,47,45-54 ans
1411,F,hugo.robert@datascope.fr,Logistique,Toulouse,Stage,2019-12-26,5.0,900.0,Non,100,54,45-54 ans
1944,F,pierre.fournier@datascope.fr,R&D,Nantes,Stage,2020-04-07,4.7,900.0,Oui,50,53,45-54 ans
2338,F,léa.bertrand@datascope.fr,Direction,Toulouse,Interim,2018-05-16,6.6,2422.0,Oui,50,48,45-54 ans
1072,F,pierre.vincent@datascope.fr,Commercial,Lille,CDI,2017-04-12,7.7,1804.0,Oui,80,43,35-44 ans
3038,F,romain.garcia@datascope.fr,Direction,Toulouse,CDI,2023-08-17,1.4,3243.0,Non,100,35,35-44 ans
1039,NB,marie.fournier@datascope.fr,Logistique,Bordeaux,Stage,2022-08-26,2.3,900.0,Non,100,42,35-44 ans
2094,M,camille.leroy@datascope.fr,Opérations,Paris,CDI,2021-01-14,4.0,2018.0,Non,100,36,35-44 ans
2787,F,lucas.robert@datascope.fr,Juridique,Nice,CDI,2016-01-12,9.0,1346.0,Non,100,47,45-54 ans
2609,F,sarah.laurent@datascope.fr,R&D,Strasbourg,CDI,2023-03-13,1.8,1730.0,Non,100,40,35-44 ans
2070,M,sarah.lefebvre@datascope.fr,Opérations,Lyon,CDI,2018-07-22,6.4,3613.0,Non,100,37,35-44 ans
2914,M,louis.laurent@datascope.fr,Logistique,Lyon,CDD,2019-09-16,5.3,3684.0,Oui,50,53,45-54 ans
3381,NB,louis.fournier@datascope.fr,Logistique,Lille,Stage,2024-09-13,0.3,900.0,Non,100,29,25-34 ans
3209,F,lucas.roux@datascope.fr,Marketing,Nice,CDI,2019-07-17,5.5,2545.0,Oui,50,38,35-44 ans
2597,F,paul.david@datascope.fr,Legal,Grenoble,CDD,2023-07-24,1.4,0.0,Non,100,12,Moins de 25 ans
2638,F,louis.durand@datascope.fr,Juridique,Grenoble,CDI,2019-01-26,5.9,3673.0,Non,100,28,25-34 ans
1617,F,pierre.david@datascope.fr,RH,Lyon,CDI,2015-05-19,9.6,3481.0,Non,100,28,25-34 ans
3396,F,chloé.garcia@datascope.fr,Finance,Strasbourg,CDI,2024-04-24,0.7,3424.0,Non,100,51,45-54 ans
1027,M,antoine.leroy@datascope.fr,Finance,Toulouse,CDI,2021-08-11,3.4,3948.0,Oui,80,32,25-34 ans
1773,M,louis.bertrand@datascope.fr,RH,Lyon,Alternance,2016-05-23,8.6,900.0,Non,100,36,35-44 ans
2913,M,pierre.bernard@datascope.fr,Finance,Marseille,CDI,2020-05-11,4.6,1405.0,Non,100,36,35-44 ans
1014,NB,julie.laurent@datascope.fr,RH,Nice,Stage,2019-03-17,5.8,900.0,Oui,80,35,35-44 ans
3059,M,nicolas.dubois@datascope.fr,RH,Lille,CDI,2019-07-26,5.4,2253.0,Non,100,57,55 ans et plus
2840,M,antoine.david@datascope.fr,Informatique,Lyon,CDI,2018-11-08,6.1,2449.0,Non,100,37,35-44 ans
2775,F,inès.simon@datascope.fr,Logistique,Lille,CDI,2018-04-06,6.7,1984.0,Oui,80,46,45-54 ans
1970,M,paul.laurent@datascope.fr,Commercial,Strasbourg,CDI,2018-11-11,6.1,3813.0,Oui,50,45,45-54 ans
2872,F,nicolas.lefebvre@datascope.fr,Juridique,Grenoble,CDD,2019-12-31,5.0,2456.0,Non,100,12,Moins de 25 ans
1265,F,alice.leroy@datascope.fr,Logistics,Lille,CDD,2018-08-27,6.3,0.0,Oui,50,12,Moins de 25 ans
1050,M,nicolas.vincent@datascope.fr,Informatique,Lyon,CDI,2022-10-28,2.2,3320.0,Oui,50,26,25-34 ans
3350,M,louis.bernard@datascope.fr,Logistique,Paris,CDI,2020-03-06,4.8,2490.0,Non,100,48,45-54 ans
1059,M,lucas.petit@datascope.fr,Commercial,Bordeaux,CDI,2021-06-07,3.6,1620.0,Non,100,41,35-44 ans
1238,F,nicolas.garcia@datascope.fr,Finance,Grenoble,Alternance,2018-02-20,6.9,1350.0,Non,100,46,45-54 ans
2278,M,louis.leroy@datascope.fr,Finance,Bordeaux,CDI,2024-04-21,0.7,4175.0,Non,100,46,45-54 ans
2387,M,théo.michel@datascope.fr,Juridique,Lyon,Stage,2019-07-04,5.5,900.0,Oui,50,45,45-54 ans
1135,M,paul.thomas@datascope.fr,Finance,Nantes,Stage,2017-02-10,7.9,905.0,Non,100,42,35-44 ans
1309,F,léa.bertrand@datascope.fr,Finance,Grenoble,Alternance,2016-08-01,8.4,1055.0,Non,100,40,35-44 ans
2355,M,inès.vincent@datascope.fr,RH,Strasbourg,CDI,2021-12-01,3.1,3225.0,Non,100,46,45-54 ans
2230,F,sarah.thomas@datascope.fr,Opérations,Nice,CDI,2017-08-28,7.3,1961.0,Non,100,35,35-44 ans
3192,F,pierre.richard@datascope.fr,Juridique,Lille,CDI,2023-04-26,1.7,4062.0,Oui,50,40,35-44 ans
2245,F,thomas.rouxdatascope.fr,Legal,Grenoble,Stage,2022-01-08,3.0,0.0,Non,100,13,Moins de 25 ans
2026,F,emma.richard@datascope.fr,RH,Lille,CDD,2022-08-09,2.4,3409.0,Non,100,37,35-44 ans
1354,M,inès.david@datascope.fr,Juridique,Bordeaux,Alternance,2023-03-09,1.8,1528.0,Oui,50,29,25-34 ans
3270,M,camille.dubois@datascope.fr,Finance,Nice,CDD,2015-10-02,9.2,2388.0,Oui,80,53,45-54 ans
1180,M,julie.bertrand@datascope.fr,Opérations,Strasbourg,CDI,2018-05-18,6.6,3048.0,Non,100,44,35-44 ans
3134,M,camille.martin@datascope.fr,Informatique,Nantes,CDI,2018-04-07,6.7,3184.0,Non,100,38,35-44 ans
3233,M,louis.michel@datascope.fr,Direction,Nice,CDD,2019-02-04,5.9,2326.0,Oui,80,54,45-54 ans
3078,F,louis.laurent@datascope.fr,Opérations,Strasbourg,CDI,2018-08-15,6.4,2656.0,Oui,80,54,45-54 ans
2224,M,léa.vincent@datascope.fr,R&D,Nice,CDI,2016-05-05,8.7,3539.0,Oui,50,34,25-34 ans
3131,F,hugo.simon@datascope.fr,Finance,Lyon,CDI,2020-07-11,4.5,3023.0,Non,100,44,35-44 ans
2304,NB,pierre.david@datascope.fr,Logistique,Lille,CDD,2016-05-08,8.6,2844.0,Non,100,53,45-54 ans
1098,F,nicolas.robert@datascope.fr,Logistique,Strasbourg,CDI,2019-07-21,5.4,1314.0,Non,100,36,35-44 ans
1560,F,louis.lefebvre@datascope.fr,R&D,Strasbourg,CDD,2019-11-14,5.1,2259.0,Non,100,53,45-54 ans
